row,col,data
228,3604,1.0
228,3611,1.0
228,4169,1.0
228,4219,1.0
228,4343,1.0
228,4992,1.0
228,5196,1.0
228,5542,1.0
228,5631,1.0
228,5637,1.0
228,8635,1.0
228,9948,1.0
228,14281,1.0
228,15462,1.0
228,15892,1.0
228,17126,1.0
228,17288,1.0
229,74,1.0
229,142,1.0
229,2352,1.0
229,3065,1.0
229,3831,1.0
229,3866,1.0
229,4005,1.0
229,4094,1.0
229,4472,1.0
229,4638,1.0
229,4656,1.0
229,4705,1.0
229,5074,1.0
229,5475,1.0
229,5537,1.0
229,5863,1.0
229,5951,1.0
229,6714,1.0
229,7495,1.0
229,8186,1.0
229,8506,1.0
229,9208,1.0
229,9558,1.0
229,11852,1.0
229,15704,1.0
229,15760,1.0
229,16184,1.0
232,4146,1.0
232,5331,1.0
232,8940,1.0
232,11254,1.0
232,11937,1.0
232,17853,1.0
234,2060,1.0
234,5040,1.0
234,5144,1.0
234,5147,1.0
234,5291,1.0
234,6440,1.0
234,6930,1.0
234,6931,1.0
234,9199,1.0
234,9203,1.0
234,9204,1.0
234,10466,1.0
234,17791,1.0
234,18201,1.0
236,5538,1.0
237,189,1.0
237,3640,1.0
237,4024,1.0
237,4365,1.0
237,4459,1.0
237,4976,1.0
237,5006,1.0
237,5387,1.0
237,5596,1.0
237,5834,1.0
237,5863,1.0
237,5926,1.0
237,5929,1.0
237,6159,1.0
237,6457,1.0
237,7293,1.0
237,7661,1.0
237,8552,1.0
237,16211,1.0
240,4034,1.0
240,11309,1.0
241,3611,1.0
241,5034,1.0
241,15309,1.0
243,3991,1.0
243,15101,1.0
243,15102,1.0
244,234,1.0
244,2863,1.0
244,2867,1.0
244,3254,1.0
244,4221,1.0
244,4458,1.0
244,4470,1.0
244,6920,1.0
244,7908,1.0
244,15124,1.0
244,16659,1.0
245,3114,1.0
245,4306,1.0
245,10141,1.0
245,14847,1.0
245,17963,1.0
246,3566,1.0
246,3572,1.0
246,3576,1.0
248,2103,1.0
248,3228,1.0
248,4544,1.0
248,4970,1.0
248,6224,1.0
248,7035,1.0
248,16141,1.0
248,18098,1.0
249,6404,1.0
249,9143,1.0
250,651,1.0
250,3881,1.0
250,5568,1.0
250,5664,1.0
250,10068,1.0
250,10169,1.0
250,10831,1.0
250,11211,1.0
251,876,1.0
251,5927,1.0
251,6171,1.0
251,10802,1.0
251,11499,1.0
252,4399,1.0
252,4662,1.0
252,4976,1.0
252,5200,1.0
252,5276,1.0
252,6516,1.0
252,9031,1.0
252,15099,1.0
253,4003,1.0
253,5971,1.0
253,8857,1.0
254,9366,1.0
254,10391,1.0
254,12100,1.0
254,12698,1.0
257,6419,1.0
257,8190,1.0
257,8309,1.0
257,9229,1.0
257,10805,1.0
257,16255,1.0
257,17558,1.0
258,8982,1.0
259,724,1.0
259,3822,1.0
259,3876,1.0
259,3877,1.0
259,3879,1.0
259,5425,1.0
259,7137,1.0
259,7583,1.0
259,7795,1.0
259,8414,1.0
259,8635,1.0
259,11734,1.0
259,11769,1.0
259,15119,1.0
259,15120,1.0
267,3968,1.0
267,3972,1.0
267,8103,1.0
267,8478,1.0
267,16376,1.0
267,17870,1.0
271,2103,1.0
271,8856,1.0
271,17278,1.0
271,17280,1.0
271,17791,1.0
272,725,1.0
272,5593,1.0
272,8445,1.0
272,18098,1.0
272,18226,1.0
273,5539,1.0
273,6132,1.0
273,6292,1.0
273,6880,1.0
273,10256,1.0
273,10466,1.0
275,494,1.0
275,1292,1.0
275,1931,1.0
275,2551,1.0
275,3402,1.0
275,3582,1.0
275,3595,1.0
275,3852,1.0
275,3884,1.0
275,4209,1.0
275,4396,1.0
275,4456,1.0
275,4458,1.0
275,4695,1.0
275,4967,1.0
275,5044,1.0
275,5294,1.0
275,5775,1.0
275,5853,1.0
275,5926,1.0
275,6785,1.0
275,7598,1.0
275,8232,1.0
275,8473,1.0
275,8765,1.0
275,8833,1.0
275,9681,1.0
275,10141,1.0
275,10830,1.0
275,13366,1.0
275,15966,1.0
275,16306,1.0
275,17871,1.0
276,3640,1.0
276,3834,1.0
276,4314,1.0
276,4714,1.0
276,4747,1.0
276,4748,1.0
276,5331,1.0
276,5739,1.0
276,5743,1.0
276,5951,1.0
276,6489,1.0
276,6526,1.0
276,8137,1.0
276,8583,1.0
276,8666,1.0
276,8982,1.0
276,8984,1.0
276,9303,1.0
276,9446,1.0
276,9448,1.0
276,10067,1.0
276,10068,1.0
276,10526,1.0
276,15099,1.0
276,16438,1.0
276,17863,1.0
276,18190,1.0
277,524,1.0
277,1450,1.0
277,3606,1.0
277,4111,1.0
277,4153,1.0
277,4167,1.0
277,5113,1.0
277,6046,1.0
277,6469,1.0
277,6470,1.0
277,6882,1.0
277,6897,1.0
277,8445,1.0
277,9992,1.0
277,10227,1.0
277,10401,1.0
277,12142,1.0
277,12567,1.0
277,12685,1.0
277,14242,1.0
278,551,1.0
278,556,1.0
278,2084,1.0
278,2983,1.0
278,4382,1.0
278,5112,1.0
278,6292,1.0
278,7246,1.0
278,7487,1.0
278,7585,1.0
278,7627,1.0
278,8357,1.0
278,8526,1.0
278,8635,1.0
278,8700,1.0
278,9487,1.0
278,9603,1.0
278,9708,1.0
278,10466,1.0
278,11394,1.0
278,11933,1.0
278,15104,1.0
278,15243,1.0
279,3565,1.0
279,3582,1.0
279,4470,1.0
279,5174,1.0
279,5196,1.0
279,7581,1.0
279,12358,1.0
279,14196,1.0
279,17596,1.0
280,3805,1.0
280,4481,1.0
280,4627,1.0
280,5143,1.0
280,5331,1.0
280,7823,1.0
280,11607,1.0
280,11609,1.0
280,14066,1.0
281,4280,1.0
281,5010,1.0
281,5729,1.0
281,6133,1.0
281,6391,1.0
281,9260,1.0
284,9229,1.0
290,1023,1.0
290,1212,1.0
290,3569,1.0
290,3620,1.0
290,3805,1.0
290,4864,1.0
290,4932,1.0
290,5455,1.0
290,5561,1.0
290,5562,1.0
290,5692,1.0
290,5700,1.0
290,5897,1.0
290,6296,1.0
290,6636,1.0
290,7581,1.0
290,8205,1.0
290,8414,1.0
290,8526,1.0
290,8623,1.0
290,9124,1.0
290,9262,1.0
290,9303,1.0
290,9465,1.0
290,10731,1.0
290,11249,1.0
290,12357,1.0
290,15503,1.0
290,15907,1.0
290,16281,1.0
292,3917,1.0
292,5111,1.0
292,5113,1.0
292,5186,1.0
292,5296,1.0
292,5475,1.0
292,6204,1.0
292,6265,1.0
292,6662,1.0
292,8473,1.0
292,9014,1.0
293,15532,1.0
298,9974,1.0
298,10933,1.0
302,9264,1.0
303,3827,1.0
303,4658,1.0
303,4976,1.0
303,5113,1.0
303,7298,1.0
303,17967,1.0
304,3099,1.0
304,3806,1.0
304,4806,1.0
304,5457,1.0
304,5589,1.0
304,7310,1.0
304,11223,1.0
304,12761,1.0
304,14847,1.0
304,15018,1.0
306,3626,1.0
306,4146,1.0
306,5672,1.0
306,5673,1.0
306,6551,1.0
306,6552,1.0
306,8478,1.0
306,9461,1.0
306,18148,1.0
306,18168,1.0
307,6404,1.0
307,6552,1.0
308,3575,1.0
308,4314,1.0
308,4867,1.0
308,6259,1.0
308,6504,1.0
308,6528,1.0
308,7263,1.0
308,8008,1.0
308,8928,1.0
308,8929,1.0
308,9014,1.0
308,9259,1.0
308,12037,1.0
308,12038,1.0
308,12222,1.0
308,13834,1.0
308,17934,1.0
309,6218,1.0
309,6404,1.0
309,7371,1.0
309,15100,1.0
309,15101,1.0
309,15502,1.0
310,193,1.0
310,572,1.0
310,1021,1.0
310,3306,1.0
310,3307,1.0
310,3631,1.0
310,3922,1.0
310,4530,1.0
310,4895,1.0
310,5184,1.0
310,5186,1.0
310,5554,1.0
310,5613,1.0
310,5625,1.0
310,6344,1.0
310,6731,1.0
310,6734,1.0
310,6812,1.0
310,7254,1.0
310,7364,1.0
310,7494,1.0
310,7662,1.0
310,7688,1.0
310,8072,1.0
310,8073,1.0
310,8483,1.0
310,9303,1.0
310,9741,1.0
310,10001,1.0
310,10466,1.0
310,11218,1.0
310,11245,1.0
310,12421,1.0
310,12849,1.0
310,16235,1.0
312,144,1.0
312,145,1.0
312,4070,1.0
312,4446,1.0
312,8635,1.0
312,8668,1.0
313,3510,1.0
313,4610,1.0
313,5645,1.0
313,6793,1.0
313,7640,1.0
313,8470,1.0
313,8508,1.0
313,9106,1.0
313,15095,1.0
314,4269,1.0
316,231,1.0
316,535,1.0
316,618,1.0
316,620,1.0
316,1023,1.0
316,2382,1.0
316,2384,1.0
316,3609,1.0
316,3684,1.0
316,3790,1.0
316,3864,1.0
316,3876,1.0
316,3925,1.0
316,3972,1.0
316,4230,1.0
316,4844,1.0
316,5112,1.0
316,5128,1.0
316,5275,1.0
316,5327,1.0
316,5518,1.0
316,5828,1.0
316,5831,1.0
316,6228,1.0
316,6289,1.0
316,6391,1.0
316,6392,1.0
316,6393,1.0
316,7182,1.0
316,7359,1.0
316,7721,1.0
316,8153,1.0
316,8425,1.0
316,8470,1.0
316,8540,1.0
316,8605,1.0
316,8790,1.0
316,8834,1.0
316,8893,1.0
316,8898,1.0
316,8937,1.0
316,9109,1.0
316,10175,1.0
316,10880,1.0
316,11752,1.0
316,12038,1.0
316,12334,1.0
316,12699,1.0
316,14855,1.0
316,14976,1.0
316,15501,1.0
316,15506,1.0
316,15855,1.0
316,15891,1.0
316,16165,1.0
316,16339,1.0
316,16378,1.0
317,9702,1.0
319,3601,1.0
319,3897,1.0
319,4209,1.0
319,6391,1.0
319,8666,1.0
319,10078,1.0
321,6816,1.0
321,9224,1.0
321,13256,1.0
322,5664,1.0
322,5678,1.0
322,9446,1.0
322,9448,1.0
322,17858,1.0
323,3827,1.0
323,5700,1.0
323,8563,1.0
323,10227,1.0
323,11771,1.0
323,17598,1.0
323,17653,1.0
323,18248,1.0
324,144,1.0
324,535,1.0
324,552,1.0
324,621,1.0
324,1172,1.0
324,1266,1.0
324,1514,1.0
324,1669,1.0
324,2255,1.0
324,3252,1.0
324,3602,1.0
324,3611,1.0
324,3627,1.0
324,3779,1.0
324,3826,1.0
324,3898,1.0
324,4090,1.0
324,4119,1.0
324,4204,1.0
324,4340,1.0
324,4346,1.0
324,4386,1.0
324,4506,1.0
324,4755,1.0
324,4781,1.0
324,4795,1.0
324,4952,1.0
324,5190,1.0
324,5196,1.0
324,5300,1.0
324,5429,1.0
324,5455,1.0
324,5479,1.0
324,5589,1.0
324,5596,1.0
324,6165,1.0
324,6474,1.0
324,6686,1.0
324,6833,1.0
324,6889,1.0
324,6900,1.0
324,7482,1.0
324,7598,1.0
324,8056,1.0
324,8276,1.0
324,8380,1.0
324,8381,1.0
324,8583,1.0
324,8668,1.0
324,8672,1.0
324,8706,1.0
324,8984,1.0
324,9124,1.0
324,9381,1.0
324,9481,1.0
324,9930,1.0
324,9941,1.0
324,10174,1.0
324,10179,1.0
324,10186,1.0
324,10218,1.0
324,10859,1.0
324,11569,1.0
324,11591,1.0
324,11609,1.0
324,11950,1.0
324,12194,1.0
324,12355,1.0
324,14040,1.0
324,14111,1.0
324,14173,1.0
324,14319,1.0
324,14945,1.0
324,14952,1.0
324,15050,1.0
324,15123,1.0
324,15736,1.0
324,15737,1.0
324,15738,1.0
324,15892,1.0
324,16166,1.0
324,16303,1.0
324,17224,1.0
324,17316,1.0
324,17318,1.0
324,17576,1.0
324,17598,1.0
324,17600,1.0
324,17766,1.0
324,17767,1.0
324,17769,1.0
324,17870,1.0
324,18111,1.0
324,18199,1.0
324,18340,1.0
325,3569,1.0
325,4169,1.0
325,4408,1.0
325,4416,1.0
325,5562,1.0
325,5645,1.0
325,6404,1.0
325,6428,1.0
325,6530,1.0
325,6793,1.0
325,8638,1.0
325,9709,1.0
325,11733,1.0
325,11734,1.0
325,15114,1.0
325,15120,1.0
326,1998,1.0
326,5300,1.0
326,5835,1.0
326,6383,1.0
326,6886,1.0
326,7512,1.0
326,8190,1.0
326,8678,1.0
326,17690,1.0
327,661,1.0
327,1189,1.0
327,2599,1.0
327,4306,1.0
327,4883,1.0
327,7346,1.0
327,13836,1.0
327,15518,1.0
327,16181,1.0
328,1212,1.0
328,3565,1.0
328,3595,1.0
328,3848,1.0
328,3880,1.0
328,4976,1.0
328,6695,1.0
328,6807,1.0
328,9303,1.0
328,15676,1.0
328,16255,1.0
330,431,1.0
330,2255,1.0
330,4343,1.0
330,14800,1.0
330,17835,1.0
330,18185,1.0
331,4629,1.0
331,4630,1.0
333,725,1.0
335,4205,1.0
335,5695,1.0
335,6309,1.0
335,6699,1.0
335,8043,1.0
335,10521,1.0
335,10856,1.0
335,18292,1.0
337,4124,1.0
337,5904,1.0
337,8009,1.0
337,9451,1.0
337,10596,1.0
337,12032,1.0
337,17989,1.0
338,577,1.0
338,724,1.0
338,725,1.0
338,3537,1.0
338,3883,1.0
338,3968,1.0
338,3984,1.0
338,4242,1.0
338,4521,1.0
338,4634,1.0
338,4657,1.0
338,5120,1.0
338,5895,1.0
338,5951,1.0
338,6228,1.0
338,7602,1.0
338,8012,1.0
338,8279,1.0
338,8280,1.0
338,8414,1.0
338,8635,1.0
338,8666,1.0
338,8668,1.0
338,8905,1.0
338,8906,1.0
338,9224,1.0
338,9655,1.0
338,10425,1.0
338,12469,1.0
338,12760,1.0
338,12808,1.0
338,13233,1.0
338,14457,1.0
338,17507,1.0
339,6227,1.0
339,6798,1.0
339,6812,1.0
339,7497,1.0
339,10141,1.0
339,16184,1.0
339,17752,1.0
341,4399,1.0
341,6289,1.0
341,6404,1.0
341,8483,1.0
341,15119,1.0
341,15120,1.0
341,16255,1.0
343,1915,1.0
343,2234,1.0
343,5631,1.0
344,5551,1.0
344,10039,1.0
344,12701,1.0
344,16341,1.0
347,1023,1.0
347,2401,1.0
347,2456,1.0
347,3245,1.0
347,3611,1.0
347,4057,1.0
347,4065,1.0
347,4070,1.0
347,4425,1.0
347,4637,1.0
347,4823,1.0
347,4985,1.0
347,5004,1.0
347,5235,1.0
347,5297,1.0
347,5707,1.0
347,5710,1.0
347,6289,1.0
347,6404,1.0
347,6793,1.0
347,9106,1.0
347,10037,1.0
347,10141,1.0
347,12469,1.0
347,12472,1.0
347,13569,1.0
347,15749,1.0
347,16206,1.0
347,17765,1.0
348,735,1.0
348,4416,1.0
348,4666,1.0
348,5387,1.0
348,7459,1.0
348,8516,1.0
348,8849,1.0
348,9451,1.0
348,10914,1.0
348,14277,1.0
349,2138,1.0
349,4123,1.0
349,4124,1.0
349,4193,1.0
349,17558,1.0
349,17559,1.0
350,126,1.0
350,3922,1.0
350,4346,1.0
350,4481,1.0
350,4630,1.0
350,5520,1.0
350,7602,1.0
350,8171,1.0
350,9302,1.0
350,9303,1.0
350,13297,1.0
350,15398,1.0
350,16178,1.0
354,45,1.0
354,529,1.0
354,530,1.0
354,3628,1.0
354,4284,1.0
354,4491,1.0
354,5128,1.0
354,6289,1.0
354,7329,1.0
354,8397,1.0
354,10024,1.0
354,10602,1.0
354,11764,1.0
354,12760,1.0
354,13011,1.0
354,14243,1.0
354,15596,1.0
354,16176,1.0
354,17253,1.0
354,18137,1.0
356,4623,1.0
356,6948,1.0
356,11222,1.0
356,14175,1.0
361,13297,1.0
361,15398,1.0
363,3511,1.0
363,3921,1.0
363,4697,1.0
363,4755,1.0
363,5051,1.0
363,7354,1.0
363,7657,1.0
363,8111,1.0
363,8507,1.0
363,8523,1.0
363,9118,1.0
363,9229,1.0
363,10300,1.0
363,13688,1.0
363,14617,1.0
366,197,1.0
366,207,1.0
366,3038,1.0
366,3604,1.0
366,3991,1.0
366,4057,1.0
366,4222,1.0
366,4418,1.0
366,4420,1.0
366,4630,1.0
366,4634,1.0
366,4657,1.0
366,4948,1.0
366,5176,1.0
366,5293,1.0
366,5296,1.0
366,5351,1.0
366,5560,1.0
366,5566,1.0
366,6074,1.0
366,6282,1.0
366,6374,1.0
366,6546,1.0
366,6943,1.0
366,6955,1.0
366,7353,1.0
366,7495,1.0
366,7496,1.0
366,7688,1.0
366,7765,1.0
366,7943,1.0
366,8202,1.0
366,8508,1.0
366,8531,1.0
366,9731,1.0
366,9948,1.0
366,10024,1.0
366,10821,1.0
366,10938,1.0
366,11220,1.0
366,11366,1.0
366,12201,1.0
366,13832,1.0
366,14337,1.0
366,15632,1.0
366,15720,1.0
366,15892,1.0
366,16185,1.0
366,16232,1.0
366,16233,1.0
366,16240,1.0
366,16292,1.0
366,16293,1.0
366,17653,1.0
366,18267,1.0
367,6531,1.0
367,9092,1.0
368,15235,1.0
370,6404,1.0
370,8638,1.0
370,8950,1.0
371,4019,1.0
371,5604,1.0
371,8414,1.0
371,12186,1.0
371,12469,1.0
371,15101,1.0
371,15102,1.0
373,1264,1.0
373,3807,1.0
373,4220,1.0
373,4280,1.0
373,4695,1.0
373,4708,1.0
373,6866,1.0
373,8182,1.0
373,8564,1.0
373,8635,1.0
373,8833,1.0
373,12038,1.0
373,13845,1.0
373,14312,1.0
373,14383,1.0
374,10,1.0
374,2178,1.0
374,4101,1.0
374,4127,1.0
374,4214,1.0
374,4693,1.0
374,4702,1.0
374,5034,1.0
374,5079,1.0
374,5275,1.0
374,6404,1.0
374,6405,1.0
374,6422,1.0
374,6424,1.0
374,6510,1.0
374,6767,1.0
374,6827,1.0
374,7172,1.0
374,7354,1.0
374,7357,1.0
374,9224,1.0
374,10232,1.0
374,12470,1.0
374,12556,1.0
374,12628,1.0
374,15892,1.0
375,3058,1.0
375,3104,1.0
375,3655,1.0
375,4385,1.0
375,4410,1.0
375,4755,1.0
375,4792,1.0
375,4806,1.0
375,5113,1.0
375,5516,1.0
375,5589,1.0
375,5731,1.0
375,6167,1.0
375,6389,1.0
375,6829,1.0
375,7192,1.0
375,7491,1.0
375,7596,1.0
375,8308,1.0
375,8478,1.0
375,8483,1.0
375,8701,1.0
375,9103,1.0
375,9714,1.0
375,10466,1.0
375,11202,1.0
375,12400,1.0
375,12469,1.0
375,12819,1.0
375,13566,1.0
375,13572,1.0
375,13831,1.0
375,14647,1.0
375,14883,1.0
375,15091,1.0
375,16304,1.0
375,16305,1.0
375,18316,1.0
377,6289,1.0
377,6344,1.0
377,6930,1.0
377,10914,1.0
377,11078,1.0
377,15099,1.0
377,15101,1.0
377,15852,1.0
377,18185,1.0
377,18280,1.0
378,143,1.0
378,3572,1.0
378,4151,1.0
378,4310,1.0
378,4654,1.0
378,4693,1.0
378,5135,1.0
378,5274,1.0
378,6171,1.0
378,8483,1.0
378,16150,1.0
378,18095,1.0
378,18096,1.0
379,3516,1.0
379,5454,1.0
379,10068,1.0
379,13836,1.0
379,15114,1.0
379,15119,1.0
379,15120,1.0
380,1819,1.0
380,2570,1.0
380,2586,1.0
380,2738,1.0
380,3527,1.0
380,3529,1.0
380,3531,1.0
380,3534,1.0
380,3536,1.0
380,3604,1.0
380,3611,1.0
380,3620,1.0
380,3629,1.0
380,3654,1.0
380,4219,1.0
380,4280,1.0
380,4417,1.0
380,4431,1.0
380,4747,1.0
380,4828,1.0
380,4986,1.0
380,5065,1.0
380,5114,1.0
380,5154,1.0
380,5393,1.0
380,5417,1.0
380,5700,1.0
380,5905,1.0
380,6140,1.0
380,6227,1.0
380,6228,1.0
380,6342,1.0
380,6483,1.0
380,6530,1.0
380,6784,1.0
380,6798,1.0
380,7195,1.0
380,7199,1.0
380,7354,1.0
380,7437,1.0
380,7518,1.0
380,7581,1.0
380,7607,1.0
380,7631,1.0
380,7651,1.0
380,7823,1.0
380,8349,1.0
380,8423,1.0
380,8483,1.0
380,8635,1.0
380,8667,1.0
380,8879,1.0
380,8908,1.0
380,8936,1.0
380,8982,1.0
380,10067,1.0
380,10118,1.0
380,10154,1.0
380,10227,1.0
380,10466,1.0
380,10698,1.0
380,11300,1.0
380,12862,1.0
380,13545,1.0
380,13862,1.0
380,14277,1.0
380,15603,1.0
380,16170,1.0
380,17835,1.0
380,18093,1.0
380,18176,1.0
381,227,1.0
381,482,1.0
381,494,1.0
381,566,1.0
381,884,1.0
381,1227,1.0
381,1707,1.0
381,1708,1.0
381,2451,1.0
381,3146,1.0
381,3401,1.0
381,3584,1.0
381,3805,1.0
381,3835,1.0
381,3897,1.0
381,3922,1.0
381,3968,1.0
381,4251,1.0
381,4344,1.0
381,4365,1.0
381,4434,1.0
381,4472,1.0
381,4657,1.0
381,4764,1.0
381,4771,1.0
381,4806,1.0
381,4838,1.0
381,4844,1.0
381,4897,1.0
381,5015,1.0
381,5130,1.0
381,5143,1.0
381,5160,1.0
381,5189,1.0
381,5260,1.0
381,5399,1.0
381,5411,1.0
381,5429,1.0
381,5508,1.0
381,5518,1.0
381,5556,1.0
381,5949,1.0
381,6639,1.0
381,6689,1.0
381,6888,1.0
381,6948,1.0
381,7038,1.0
381,7059,1.0
381,7423,1.0
381,7433,1.0
381,7434,1.0
381,7693,1.0
381,7866,1.0
381,7944,1.0
381,8097,1.0
381,8110,1.0
381,8404,1.0
381,8481,1.0
381,8483,1.0
381,8506,1.0
381,9049,1.0
381,9053,1.0
381,9199,1.0
381,9201,1.0
381,9202,1.0
381,9203,1.0
381,9206,1.0
381,9263,1.0
381,9264,1.0
381,9350,1.0
381,9362,1.0
381,9487,1.0
381,9714,1.0
381,10125,1.0
381,10218,1.0
381,10521,1.0
381,10843,1.0
381,10900,1.0
381,11189,1.0
381,13580,1.0
381,13630,1.0
381,13731,1.0
381,13913,1.0
381,14101,1.0
381,14207,1.0
381,14244,1.0
381,14779,1.0
381,14852,1.0
381,15099,1.0
381,15101,1.0
381,15102,1.0
381,15235,1.0
381,15496,1.0
381,16118,1.0
381,16441,1.0
381,16669,1.0
381,16794,1.0
381,16850,1.0
381,16857,1.0
381,16880,1.0
381,16902,1.0
381,17063,1.0
381,17143,1.0
381,17531,1.0
381,18031,1.0
381,18166,1.0
383,15205,1.0
383,15207,1.0
384,389,1.0
384,390,1.0
384,4179,1.0
384,4416,1.0
384,9014,1.0
384,14779,1.0
386,5293,1.0
386,10027,1.0
386,10042,1.0
386,10467,1.0
386,16200,1.0
386,16235,1.0
386,16525,1.0
388,7192,1.0
390,4024,1.0
390,4634,1.0
390,5695,1.0
390,6018,1.0
390,6289,1.0
390,15752,1.0
391,187,1.0
391,189,1.0
391,2745,1.0
391,4279,1.0
391,4280,1.0
391,4410,1.0
391,4439,1.0
391,4489,1.0
391,4751,1.0
391,5082,1.0
391,5142,1.0
391,5143,1.0
391,5576,1.0
391,5661,1.0
391,5714,1.0
391,5715,1.0
391,5896,1.0
391,7437,1.0
391,7583,1.0
391,7640,1.0
391,8564,1.0
391,8866,1.0
391,8942,1.0
391,10163,1.0
391,10296,1.0
391,10810,1.0
391,11783,1.0
391,13582,1.0
391,14236,1.0
391,17600,1.0
392,256,1.0
392,4219,1.0
392,5481,1.0
392,7581,1.0
392,8086,1.0
392,9129,1.0
392,9715,1.0
392,15706,1.0
392,15907,1.0
392,17140,1.0
396,4006,1.0
396,4538,1.0
396,6117,1.0
396,7493,1.0
396,8242,1.0
396,8349,1.0
396,16661,1.0
396,18183,1.0
397,3552,1.0
399,16768,1.0
401,528,1.0
401,529,1.0
401,532,1.0
401,3074,1.0
401,3555,1.0
401,4361,1.0
401,5302,1.0
403,131,1.0
403,520,1.0
403,3003,1.0
403,3074,1.0
403,6700,1.0
403,8383,1.0
403,9104,1.0
403,10207,1.0
403,12699,1.0
403,15891,1.0
404,2301,1.0
404,5142,1.0
404,10108,1.0
404,12040,1.0
404,14667,1.0
404,16689,1.0
405,1023,1.0
405,3539,1.0
405,3996,1.0
405,4010,1.0
405,6228,1.0
405,6991,1.0
405,8666,1.0
405,9106,1.0
409,3546,1.0
409,3593,1.0
409,3838,1.0
409,4634,1.0
409,4657,1.0
409,5275,1.0
409,5737,1.0
409,5951,1.0
409,6227,1.0
409,7348,1.0
409,7368,1.0
409,7581,1.0
409,8666,1.0
409,8668,1.0
409,8982,1.0
409,9452,1.0
409,12469,1.0
410,3509,1.0
410,3604,1.0
410,3806,1.0
410,3807,1.0
410,4202,1.0
410,4349,1.0
410,4463,1.0
410,4656,1.0
410,4738,1.0
410,4748,1.0
410,5044,1.0
410,5060,1.0
410,5542,1.0
410,5550,1.0
410,5568,1.0
410,6331,1.0
410,6391,1.0
410,6393,1.0
410,6731,1.0
410,6990,1.0
410,7192,1.0
410,7354,1.0
410,7715,1.0
410,7870,1.0
410,7882,1.0
410,8160,1.0
410,8349,1.0
410,8577,1.0
410,8636,1.0
410,8960,1.0
410,9599,1.0
410,9716,1.0
410,10055,1.0
410,11823,1.0
410,11960,1.0
410,13090,1.0
410,13091,1.0
410,16341,1.0
410,17587,1.0
410,17765,1.0
411,3105,1.0
411,3655,1.0
411,3805,1.0
411,4257,1.0
411,4435,1.0
411,4747,1.0
411,4748,1.0
411,5112,1.0
411,5525,1.0
411,5645,1.0
411,6504,1.0
411,6793,1.0
411,7941,1.0
411,8349,1.0
411,8636,1.0
411,8984,1.0
411,9080,1.0
411,9093,1.0
411,10111,1.0
411,10142,1.0
411,11734,1.0
411,13838,1.0
411,15749,1.0
413,380,1.0
413,521,1.0
413,5458,1.0
413,6526,1.0
413,7325,1.0
413,7688,1.0
413,7884,1.0
413,13280,1.0
413,15755,1.0
413,18098,1.0
415,6793,1.0
416,10039,1.0
417,7554,1.0
417,9578,1.0
417,13888,1.0
418,7958,1.0
418,8502,1.0
418,11891,1.0
419,2202,1.0
419,3571,1.0
419,3611,1.0
419,16282,1.0
420,3059,1.0
420,3119,1.0
420,3806,1.0
420,4033,1.0
420,4262,1.0
420,5741,1.0
420,6292,1.0
420,6790,1.0
420,8982,1.0
420,16405,1.0
420,17765,1.0
425,189,1.0
425,192,1.0
425,197,1.0
425,6955,1.0
427,1665,1.0
427,3572,1.0
427,3703,1.0
427,3970,1.0
427,4508,1.0
427,4510,1.0
427,4688,1.0
427,4696,1.0
427,4704,1.0
427,4952,1.0
427,5196,1.0
427,5294,1.0
427,5296,1.0
427,5671,1.0
427,5865,1.0
427,6046,1.0
427,6351,1.0
427,6400,1.0
427,8150,1.0
427,8202,1.0
427,8583,1.0
427,8667,1.0
427,9448,1.0
427,11291,1.0
427,12469,1.0
427,14069,1.0
427,14192,1.0
427,14800,1.0
427,15591,1.0
427,15892,1.0
427,16209,1.0
427,16796,1.0
427,17955,1.0
429,569,1.0
429,889,1.0
429,990,1.0
429,2834,1.0
429,3571,1.0
429,4483,1.0
429,4611,1.0
429,4627,1.0
429,4679,1.0
429,4702,1.0
429,4763,1.0
429,4844,1.0
429,5143,1.0
429,5202,1.0
429,5204,1.0
429,5508,1.0
429,5865,1.0
429,6157,1.0
429,6325,1.0
429,6404,1.0
429,7059,1.0
429,7121,1.0
429,7522,1.0
429,7602,1.0
429,9081,1.0
429,9083,1.0
429,10055,1.0
429,10117,1.0
429,11104,1.0
429,12158,1.0
429,12159,1.0
429,13090,1.0
429,14641,1.0
429,15949,1.0
429,16060,1.0
429,16141,1.0
429,16154,1.0
429,16376,1.0
429,16764,1.0
429,17870,1.0
430,3604,1.0
430,3834,1.0
430,5056,1.0
430,5604,1.0
430,6948,1.0
430,7517,1.0
432,7371,1.0
433,4755,1.0
433,6530,1.0
433,15101,1.0
433,15102,1.0
433,18332,1.0
434,1237,1.0
434,4161,1.0
434,5113,1.0
434,5254,1.0
434,8213,1.0
434,12658,1.0
434,15003,1.0
435,11214,1.0
436,737,1.0
436,4199,1.0
436,4844,1.0
436,8084,1.0
436,12760,1.0
436,18146,1.0
437,373,1.0
437,5897,1.0
437,6791,1.0
437,6934,1.0
437,7352,1.0
437,7642,1.0
438,3539,1.0
439,5189,1.0
439,5190,1.0
439,12666,1.0
442,484,1.0
442,5649,1.0
442,6118,1.0
442,6289,1.0
442,7252,1.0
442,9398,1.0
442,15020,1.0
442,18286,1.0
442,18288,1.0
443,1143,1.0
443,2585,1.0
443,3146,1.0
