user_id,item_list
23423,8564 3278 8563 16592 9890 5294 14249 8565 9886 4775
27048,11007 4346 16373 8238 10996 4959 16374 3999 6821 16377
6612,8638 9487 3542 3838 8526 15513 8984 5741 16767 5897
14410,10699 7455 14583 10185 17661 17600 2511 2289 7181 11270
20248,1315 4715 3560 10937 5281 5191 5008 17963 18320 5275
16965,15908 6229 8028 5593 619 3561 4280 4279 8459 6917
15338,9104 9948 14654 5661 197 4527 12469 8638 17955 4771
17126,4546 10466 647 2301 9210 11251 8481 3066 16184 737
22014,3997 5142 12357 1617 9645 7172 4279 5331 8526 7310
15179,8840 15951 14217 11393 10527 5189 18163 5455 10067 5481
9374,8638 4502 6981 7301 6641 10469 15658 6165 8803 18025
23918,16238 9248 2186 8020 3901 6780 14241 4967 7504 16220
19974,6555 8666 4205 4634 15119 4666 15114 10067 8638 4657
2124,7711 738 737 3534 14727 14754 12337 14312 6451 14305
23370,3895 16752 4695 661 3911 4191 8445 660 9305 6205
7107,5742 8942 8318 14319 5700 9465 8170 4805 5065 6404
29018,3955 12595 12591 15675 14429 5155 3827 11988 3681 12592
25308,4439 7217 10000 1610 11270 8853 17765 13399 6703 7662
10431,8435 45 8974 3650 5074 8414 3842 18077 8984 234
14529,10360 2499 1904 452 6267 8481 5089 1590 457 447
18464,4960 9014 5700 4210 3873 345 11417 11938 13837 5411
28592,3805 8473 18330 8409 4033 5344 3569 6948 3576 8892
3004,74 8706 4924 5113 75 8666 17044 6881 10752 2425
14114,739 13180 1878 10784 15606 11734 6518 8259 14847 4687
3624,7631 4440 3282 8641 15949 16106 10970 16278 5610 15662
20911,8409 3095 7172 5649 2352 6903 4967 8515 15707 9109
27420,6289 194 5598 9972 7385 8911 5113 5115 4359 8381
10267,6798 15556 17188 2289 3074 6323 8825 10227 5113 15291
23791,5465 4927 17951 13962 13961 4924 4314 9771 4747 7659
376,15515 5499 17558 5831 5113 4388 9974 7287 4344 2763
2592,10521 3834 11477 14894 7368 11439 5661 3674 9476 6160
19187,7267 4538 6919 4680 14018 3627 11353 8023 9741 4362
11581,11200 5196 8184 5295 6483 4956 17955 4949 1237 4983
30335,16256 3993 14847 2301 4010 5895 17989 18224 8361 4481
5740,11966 9036 8606 14360 10274 3020 6990 2458 1398 10142
5427,12210 15223 12209 15225 11118 5185 207 2758 8085 2759
14486,11639 15030 4657 3623 256 11395 10466 4669 7678 4071
8707,6746 9695 15728 16387 6022 8962 15732 14225 6806 6748
15160,16206 8215 5929 3965 4693 5554 4343 5128 8214 546
16718,3984 4023 1212 6375 16862 16376 16794 952 6172 8351
10715,8057 6593 16052 16534 10207 17962 12754 8666 7936 5100
29233,7497 3642 16526 5707 1041 4992 8481 7353 4169 4410
17114,17444 6503 4146 11968 10001 8984 6117 9208 8486 5397
7687,4785 18358 11949 4084 10161 6510 7496 17580 8363 10466
17242,197 10528 939 3984 3827 4483 8347 4318 10116 18267
20311,202 12194 6881 4030 16148 13477 6478 17713 15971 15142
5929,10067 9334 5895 7602 13202 6021 7437 18360 11254 4368
27302,15411 5128 4695 616 8007 6165 881 6725 15340 17781
6580,8641 4846 5389 10966 10322 10068 4410 4728 12194 7581
140,15855 9036 4970 15652 11220 8238 5115 5686 6555 6763
10404,3851 13498 3626 77 4250 15782 400 2595 3146 16910
9672,13059 7671 4657 13062 5024 4496 7354 17752 5736 5291
2991,6530 12038 8638 5897 5895 8481 15575 7219 9477 8186
16048,8046 10055 10068 645 192 194 197 3851 189 18320
21325,3593 15222 5671 15099 13833 8445 3582 3074 7581 8666
14840,11222 5645 4628 18096 4221 7101 10854 1782 5100 17351
2540,45 3368 6144 6368 6635 15732 131 9678 17876 3654
4182,4119 3542 4696 2928 4695 5929 3834 3119 5199 4123
11815,8467 1193 14040 13910 10097 7580 11733 5196 4410 9487
3349,18183 14251 17778 17791 6721 5013 187 15853 10068 11015
25188,11428 5599 4497 5114 12806 12185 1522 7017 3971 12055
28678,11394 6918 6697 3834 7479 4186 18343 10874 11682 4844
30211,10003 14395 15732 4361 4282 8150 14879 5331 1212 9224
7867,9302 5291 3807 1590 11118 6165 379 14083 3806 4720
20426,5695 737 6808 4310 5394 17859 17984 16664 8641 10311
7564,18268 18260 4432 15892 18175 18301 5721 6136 16167 6169
27130,6880 5918 5598 6229 8984 3278 4728 15462 8569 5008
13934,6779 4583 5651 4207 6802 17427 4621 3569 4612 5403
23768,9851 3806 15854 5434 13477 12627 4693 6780 15299 17214
6351,4481 5280 10067 4440 17550 75 4480 8797 74 9614
14431,373 6721 5289 4623 11223 192 12702 5149 7353 8667
28667,5246 3544 3601 4149 4444 11300 3624 3541 3509 5128
24583,6681 8570 6624 4638 4771 4696 6183 8142 6526 942
12379,4049 4357 6368 8564 197 5135 15755 16672 13475 5183
20542,8668 4463 4691 6504 4693 10747 4014 12469 10843 3086
630,3177 8641 2301 6056 9460 4758 552 4142 18201 9115
2559,18098 3569 9266 14252 5434 8808 46 10914 12032 18092
12011,16376 10163 6157 10167 3883 9939 4357 3828 6648 4037
4958,9263 5518 10469 6413 5961 3831 643 5074 6292 7304
14629,13836 5753 8569 15954 6763 509 18340 8571 10807 508
14477,10297 5868 6778 14282 14671 5160 3105 6796 14878 6545
8951,8620 6685 9334 5519 6536 17567 8940 6686 10180 724
3511,5114 3535 5113 9302 7668 3611 3530 572 5051 7671
10946,6445 5700 7310 12201 10167 10773 11000 6388 664 13124
3700,17955 12550 8397 5280 4496 17835 5373 5113 4968 4492
3102,15908 3753 738 6012 10297 11733 13838 11734 6289 735
8028,3565 7764 10843 3566 16763 7585 7870 6496 7590 5602
362,3636 13831 7491 5114 17829 5611 4081 3604 10277 4179
4101,2289 6785 4340 4420 4748 1036 14877 3636 13928 61
1997,3922 4878 14845 16178 9020 5518 14203 10607 8641 8425
13239,14617 15101 3569 10568 10528 5920 12815 15102 15100 15119
7191,3572 13202 9208 3864 8159 7664 9087 7588 3593 6689
15879,8135 9334 4726 14353 13177 10839 13297 877 4571 11842
1818,15184 11892 8853 11330 162 15317 16659 9002 16579 6291
9741,7663 8244 7657 8111 5281 4420 10575 3928 3864 5627
27039,5508 16166 8542 4167 9117 18276 10783 5455 4166 3307
19961,15303 14727 4777 14201 4528 7460 9930 5664 5516 5474
6261,6784 8274 3572 12501 8174 6504 4069 7018 3565 18171
13261,18097 7192 4262 724 12852 4079 46 13601 5602 13916
28220,8429 13836 4279 10783 8505 9303 6707 4410 8445 6545
5661,8879 6468 5708 11930 16292 11218 3654 5128 7493 6136
27968,4728 15636 5508 4783 4704 4784 18260 7651 5144 5481
21139,5562 14782 11933 2471 9204 7592 3727 9974 8667 9338
8687,8483 922 17140 5200 9334 11249 8381 3568 7137 8635
29624,4037 8982 3074 18302 3529 12988 5112 4458 10067 14305
6786,8567 11265 7581 4129 4153 7640 9461 8935 7421 4827
1166,7057 7880 17026 18158 7642 6770 14656 4242 5918 6648
8408,3611 18182 4755 8455 5715 5354 10671 8244 6404 4019
7933,3541 2692 5679 5351 17741 7479 7882 4219 18354 8473
11292,9266 10161 2363 11163 2362 17952 14847 12194 18148 4081
8389,8008 5144 17597 17665 5327 9710 17955 2415 3539 17950
17279,7500 6785 4361 5112 5593 7495 7354 5043 8630 10567
25948,7172 15203 3847 6734 546 8443 5693 3641 373 10528
4406,16220 3572 12181 3024 8397 197 16432 3608 6786 4410
19669,4053 8873 7671 12410 653 5006 197 10992 15000 11513
14663,10650 8445 5802 6404 16209 5631 12808 3569 9461 2824
11708,115 4720 5741 6545 207 4531 8911 143 4417 5911
14378,8556 4812 7662 8555 9672 4098 4828 5113 4955 5834
27331,10230 15156 8506 16123 9106 520 8694 8516 13141 7982
8840,8806 17835 4361 8872 520 5433 4210 4169 5232 192
6855,8808 9017 5840 1943 3961 5260 10469 9037 11353 432
24592,4480 5181 5185 11920 3251 5589 6108 4151 3831 16162
14910,3074 16205 16421 3069 7870 11733 8419 4055 3084 10813
12199,10597 3922 4791 4762 4538 9984 5192 11734 5895 17836
20060,3049 379 5149 4762 192 9229 17661 10967 17256 18094
2750,4542 4361 7982 16185 16578 5301 4085 10890 4634 4657
12809,6282 7137 8626 8418 7142 8623 9272 18299 16757 6280
23754,6464 14386 6123 4207 5887 3765 5103 3977 6019 10975
10480,3611 9109 9093 5897 8223 5538 197 5708 18299 8984
124,17140 16633 5399 10126 14244 17110 4747 17798 5113 10824
9058,8840 8423 5554 7496 16240 6632 11328 9632 10230 7300
4206,6660 13046 5518 4231 8526 13319 7512 404 16082 16176
598,3972 15852 1023 3983 5005 4153 17778 192 17567 16528
17728,4037 3947 9302 8404 3897 8666 7717 9718 3572 6943
27896,4513 7254 8843 10575 10297 10784 8456 8309 5128 5525
26403,7953 3898 5014 6172 4365 4764 197 11467 619 17732
3203,8011 10227 8012 7662 4439 7583 16593 5524 6985 8506
22361,6790 7724 6404 4182 722 6493 4540 8638 6791 6793
9781,7467 7504 5293 16877 5590 5049 11733 4372 5067 4057
26537,5281 3510 16106 14075 9303 15163 3815 4209 18168 7706
28763,4497 10169 11736 6551 9073 6525 14280 4728 4933 952
1628,9600 2317 5299 16676 6785 9446 7178 12638 2121 9084
12372,4220 3883 18185 6201 5945 10207 6358 1403 13538 5947
24327,8385 11299 10469 4192 8506 552 6445 17559 15661 11316
13029,14779 3816 3654 8666 6019 10566 4168 494 4034 4361
13127,13297 9103 5005 1656 16750 3830 14105 7488 16599 14315
8939,13325 3640 9145 5353 6502 4113 2746 8393 7041 6269
11905,18258 10469 4619 5644 12201 4037 10167 11895 6478 4432
16230,5466 15756 9259 17921 17195 2461 12400 14143 4785 17505
8262,1701 15120 3991 4201 5560 6504 5897 8415 4151 9314
15532,6375 8202 6404 17752 546 8857 194 9208 5186 12033
5299,5650 9303 12903 9584 3081 5533 4284 4446 10044 5682
10650,4129 4691 7496 11699 9220 7495 1264 1097 6780 116
859,7838 15341 5163 15801 13215 3996 15800 6391 8031 4748
21359,4201 5332 6118 10759 9303 4746 11353 8500 7583 3993
15717,1472 6639 17972 2301 13325 7914 4798 4125 12250 12883
3167,11270 964 8568 160 15514 6842 11548 3530 6398 10055
11338,3534 725 3975 17288 9044 5434 12897 3531 6232 4439
17776,5910 7882 5416 3629 18185 6265 6650 4706 4755 1007
17481,10966 15099 7659 6923 10960 8445 5113 7662 6289 8414
15252,2396 15119 15114 2614 8567 968 16598 17995 8569 8903
13681,8710 13602 12979 5352 11481 8137 5276 17179 15800 8712
28256,10055 345 4487 15409 11888 5147 18181 9263 5135 4485
17545,3834 5143 3344 5899 6121 222 5128 4728 17950 9192
23144,964 11892 6202 17870 2924 16265 8220 11327 6776 6207
3517,15458 5191 12469 3999 5040 9448 10022 4504 6806 16307
8533,3852 8400 3626 6533 3175 17678 10116 3845 2759 14776
451,4361 12980 8473 4182 6914 5128 1338 3105 3971 6468
27407,3282 1596 3052 1063 14000 6807 2619 1047 3278 16182
20583,7504 5291 6900 10039 5525 5625 6608 197 3999 8612
818,5733 4210 2556 1691 4119 7491 4383 4691 4762 3544
18236,8526 3999 13510 11240 6808 6798 15958 10942 10831 7352
5718,9228 621 9951 3902 9302 3654 16135 17788 3866 13832
9756,6639 5196 5213 4723 5695 6369 2145 8473 5135 18211
3347,5827 14165 2984 6060 17783 18308 5851 4361 4127 17675
28147,4358 8507 5951 13568 12704 15462 9302 3992 16384 3428
4224,5645 4410 3127 8635 192 5516 4070 14847 144 4751
17845,5512 11920 472 6824 5112 4191 16186 6793 5645 6880
15735,10088 4728 6511 10350 4657 15232 11320 10227 3653 3564
10767,9014 10227 3654 5516 5556 4034 3823 197 4123 9947
5389,6391 72 13036 8382 4093 4088 5632 867 5296 591
12002,663 13485 1221 8214 6038 13172 6776 5661 9710 5943
10462,4421 197 3105 12655 8469 8473 17128 15429 3611 14320
256,4227 4626 4480 615 5142 7007 6504 4014 7354 8381
4569,4727 10466 6128 10607 15949 8984 8358 6808 345 7295
16657,7314 15003 16410 8982 10672 8714 3602 1906 14192 4110
25001,10824 5084 14208 5508 17964 1886 74 15042 6133 5516
315,11895 9323 14864 4439 3972 18061 8473 5113 588 14852
4526,15851 18118 17585 4215 14108 8481 12195 4124 4127 16226
19512,4985 6785 3842 9049 4010 9229 9974 4993 9124 17585
7551,10285 4194 13836 8414 4572 4365 7588 8892 4771 8564
2525,5213 17547 2060 16376 9485 5195 8858 18098 4399 6715
7197,4757 14779 9252 6292 12484 15907 11191 17585 4747 3245
3103,3569 11750 16169 193 10423 187 5101 194 15596 17955
30056,8627 3928 3281 8483 3224 13081 3943 5296 3483 9985
5419,10469 3633 4153 6630 5357 4302 11427 8502 5702 6140
931,3681 8898 5496 4779 16604 8526 9260 4243 6298 8280
6919,3624 16676 4448 1023 13195 9179 14877 10830 9819 4446
15504,12028 4458 5669 10734 5943 5174 5473 5483 5834 7363
27638,15389 8142 8431 5064 2289 9451 5143 8009 8140 8459
30472,9229 4209 3648 10466 3633 7323 7332 8165 5327 4030
29633,14496 2523 14847 14226 7253 11400 1085 549 15496 494
24096,9223 9087 1023 9814 5275 7602 18320 5828 4034 7522
6474,18212 7600 9176 7687 105 16174 18140 8984 9018 4439
23814,11734 6028 9132 8841 10117 11260 6324 8937 11309 5843
29021,12194 8186 10856 9002 12705 4538 16185 12532 12704 4280
19522,3960 12977 8239 2957 15872 2594 7346 4881 3961 189
10890,4697 5275 6205 3527 6984 3535 3534 6983 5296 6986
7135,4738 10068 4416 5200 5743 3655 3993 4739 4528 4223
10490,5455 6227 13484 9461 4230 5634 14205 7964 5142 4623
23962,546 12612 6778 10966 4084 4219 1783 5194 4357 3064
12420,11921 9048 10277 4312 736 11239 7340 13825 3806 17550
1557,8710 1689 5147 5918 3544 6228 7493 3897 7199 7496
22734,18260 4359 231 588 16184 4067 17943 6930 232 17835
9684,7584 7369 8363 4968 9475 6531 8982 3970 4207 7354
13326,11493 9791 13954 3922 9796 16745 9804 14190 11485 10343
12122,9911 4844 3541 6778 5562 14320 8429 3119 8478 7576
11710,10167 2729 445 5187 10659 11233 4687 9129 4487 9334
6947,4010 234 5361 14353 8524 6160 9334 7581 4805 14187
13597,5679 18303 7548 4723 18304 7364 141 18323 8205 15728
3225,15205 6502 8860 1075 12698 4035 7220 15833 8861 12905
1747,5855 5479 4093 4703 4702 8909 6263 3537 16604 5753
13460,189 6209 1778 10127 5593 4402 18212 7662 192 8982
9542,9126 8669 9335 3591 5697 13831 523 13362 9676 5695
11222,6021 9948 3727 12685 5602 4102 8638 17781 14098 3059
23348,11365 12849 8229 10072 9115 10055 4399 14754 9308 5664
19034,5611 1943 7522 7174 3527 14297 3529 4102 17560 5745
15503,15892 232 5113 17508 16735 10916 3060 17752 5538 17507
20437,18094 8202 4625 372 16169 2579 5675 8473 16182 6632
13420,17620 3540 12250 5657 6686 6987 5470 3541 8626 4906
14684,207 7026 8835 12524 7023 6986 10254 4129 16395 3530
26961,6155 3576 7583 5044 6135 7711 45 5372 3565 127
1290,6821 9938 6161 16376 4014 9943 5281 15494 8790 8486
2173,3608 9124 13203 11782 3566 9205 4802 4845 4956 3575
25587,4985 4352 2103 17567 8725 586 4983 3815 602 513
25267,7640 6165 9412 12557 15943 3806 5340 5112 9638 1637
1540,6889 6793 2280 6216 4485 17578 16506 16006 3643 5361
25126,11185 10982 11075 12368 11003 12197 2897 10973 914 14498
23953,4863 197 17719 7094 6404 6159 4865 8478 4623 14995
7950,10230 6533 17600 10302 10751 5731 7649 9014 18094 15873
4592,1782 447 14621 13362 3963 8470 151 15680 2301 18288
11601,17201 7172 6369 4210 8632 15264 17661 6806 11393 8627
17244,5275 10455 810 12730 12194 6359 9230 8635 8777 5650
12494,5294 4127 16613 8506 18098 6359 6035 3948 4784 4359
14146,15892 5560 7075 7049 4207 4232 6785 5983 9057 5014
17908,12400 9147 4287 7334 13878 626 4284 15672 4892 4057
3110,16459 9084 9609 14847 8513 8638 8520 9205 16460 3654
16842,3576 8526 4483 5295 5275 15449 7581 4532 8984 5499
15530,7657 6793 4763 16224 5331 6344 6359 11264 10116 2006
6850,8502 17813 4976 207 2103 7495 17897 8901 5593 382
21145,10466 4806 18261 8638 8984 8541 5562 18245 5113 4844
22924,10068 10232 17595 8257 9014 8202 5926 18350 9939 17594
26294,5389 18322 5262 5274 7495 12661 7704 15188 5391 4035
21847,15741 10022 1054 10027 4353 3674 9705 17133 6374 9581
27279,6246 11921 10067 4983 146 4470 8242 7192 7196 4538
475,17780 5753 4018 8163 17951 8164 6365 373 17600 8165
29037,14251 7662 5141 17080 75 5434 10227 9464 4902 3635
7706,18181 5632 185 4610 3955 15030 3104 7457 1109 4048
5751,17064 5008 16794 6373 6081 16911 16862 6775 18369 8132
30132,15119 5196 8186 9203 9202 4448 6018 6530 14030 6289
29617,12870 8140 6289 17972 6785 9680 5739 12763 9678 8483
8463,8478 4542 4688 4161 5933 7103 13825 3554 6504 4695
6667,10366 75 16377 8186 5007 6808 6780 3985 5112 7491
27981,11139 5190 9459 4762 8481 4634 14529 6943 15673 6648
6983,4416 18167 9124 2184 7466 9035 519 114 964 118
19561,5508 9048 727 521 5455 4258 4919 142 15384 6292
25007,3884 799 5044 5661 5657 12813 6752 6526 1212 4311
822,4728 14282 8982 7496 4658 5739 4210 5460 15112 3842
5767,12854 3565 3566 3897 7585 16265 8401 13856 3895 6228
1861,3572 18096 4806 4179 9014 5523 5398 3565 6235 3566
23114,9921 10849 6907 6749 5260 8638 3635 10232 9036 4280
23795,5297 9224 11286 14305 17558 16255 12653 1070 12667 14754
25674,7371 17567 6639 5139 17201 7026 7135 4778 5117 3611
14945,16169 14883 16341 17340 16184 10807 345 5213 13385 4139
4461,6201 6182 5200 5181 12186 3818 16767 4123 8393 4124
587,10232 5739 5175 8638 6504 4310 5176 4255 13226 6111
12333,16179 18267 144 11222 4176 5804 6969 8241 7690 17569
22316,5603 11366 7595 9978 8481 6429 4081 9303 4083 4082
1917,5163 10602 9485 7174 6777 7594 8706 3566 3654 5166
27876,3653 2862 11891 3834 11254 3991 7313 735 6545 6043
11243,4658 4983 13091 14774 5634 4634 4006 15866 18114 5301
12115,6391 6504 4527 9350 8459 15095 9223 12358 3830 8825
15636,7642 4279 5457 18098 4280 12355 7311 4795 4243 8481
3860,4771 3827 189 197 15207 5696 8570 11309 4770 6504
12384,5442 13845 4486 5474 10562 4771 18153 5472 4770 5114
1424,9464 9134 15112 16866 8418 8666 16604 4737 18096 4693
21427,8380 10227 10229 12012 7703 6586 6808 9474 17338 2480
24333,5671 7331 10001 8856 17955 4028 9303 5596 6943 3827
1546,13202 4036 3997 9084 4544 5074 4357 11300 51 5619
25745,9789 9227 8534 13613 2740 5843 4033 7324 7627 4697
13542,4728 18322 15585 6486 4057 4792 17790 12526 8500 8034
13335,12852 9544 11890 4627 9262 14843 9132 4693 759 9128
16081,10572 11242 1694 6049 6037 17547 4053 8380 18324 10117
25079,4191 3834 3653 13694 16187 8400 194 4769 7250 8364
28948,15801 15805 8667 15102 15800 15099 7352 15100 15118 13202
2829,6825 9109 13189 7325 12934 15920 7723 4142 3571 11328
17815,4695 4703 7192 4691 8564 4832 5537 8627 16779 143
6184,6468 1447 4199 4169 17598 5117 11292 15106 6340 18316
10268,11629 1023 1661 11630 12872 9075 2197 10126 12871 6828
8702,14192 7662 4071 6794 3928 6776 15309 3970 6799 13660
29151,17273 8979 10824 6545 145 144 4771 187 15030 9448
8099,4129 3778 10572 5143 7295 8535 17665 6330 17917 6160
17485,3786 16224 18106 718 9229 4124 16222 142 4193 7688
27440,1202 10669 3235 4057 14882 18140 5112 4372 8172 6794
11509,6881 14858 12194 1910 197 16376 17643 5370 17598 6155
23738,5842 10313 16175 6990 16219 4937 5624 203 10043 5645
24355,3795 9104 6392 9947 14305 8430 11399 14844 6692 10012
4590,13918 10939 9104 5296 7205 6035 16224 5189 4045 7711
15213,11265 5044 3922 3537 16578 7679 192 13613 735 5645
14961,8922 8203 15099 7579 5897 9461 5624 5508 3568 14876
8315,6808 12403 6159 10469 5203 14718 12925 17137 1890 5044
9195,15200 16760 17881 7581 6125 686 4399 6368 17791 7480
16059,4621 11550 16215 7737 8982 860 16728 13836 3909 9367
6696,10548 12194 5189 4051 14364 10547 3611 5190 17868 8666
29127,8160 2292 17661 15003 17572 2290 2635 5374 6099 2202
9711,8257 5332 9446 4041 9448 7581 5560 2736 18063 4053
17297,10005 5753 5270 15246 8893 3894 9229 5061 5882 232
12707,14193 5297 5113 842 11191 4713 13090 5951 5273 10567
11036,6344 5044 11846 17836 8666 8414 12194 7581 4410 17140
21658,7578 14851 10117 6132 6545 8473 6292 14281 7517 3539
13007,4651 17865 16398 572 4362 4697 13206 15303 13215 5514
17594,6526 6420 4357 5294 3593 4053 9448 7529 4640 4130
26218,5720 16226 5726 4123 4804 17951 1023 18266 4787 4221
61,11217 6413 4309 1782 1464 14852 6763 5142 4768 4728
25535,11464 8172 4077 10466 3970 4621 14754 13804 8159 7642
9476,7178 5296 6498 14557 12763 86 1497 6807 7888 14251
30296,15119 5262 189 3387 7494 15150 4630 14456 3834 15120
3708,7295 4018 18185 8232 4023 13821 6101 5834 4671 7371
26364,4192 6798 9581 1661 345 1023 4626 2384 76 7703
18211,16186 10466 10469 9217 6660 9609 7880 4361 1212 13825
6013,3879 12037 4703 6133 16657 11511 4361 189 6157 11513
28797,2372 17026 8481 16836 12745 6273 2312 13176 13569 5114
5985,6289 3531 4714 14847 11948 15948 5562 4691 4695 11218
2825,4418 8570 1943 8141 431 2185 10227 6468 14525 6219
15564,4781 4221 18136 5557 16337 10466 4619 6778 15976 6280
6255,9485 17951 8638 9655 5009 6798 10227 4417 6789 4057
14402,18095 15715 9230 9813 18094 5645 18096 16466 4361 9115
10773,7662 6165 4976 11362 3835 11218 6545 6516 7661 15003
6949,13612 17768 9092 3631 14800 4693 8203 187 9093 11233
4512,11733 6057 8700 12194 8638 12907 4432 15107 12698 6745
23128,8638 5719 4687 12177 5729 11200 694 7887 8534 10843
16526,6960 5562 8506 2761 7704 14846 9477 9467 9310 9109
713,17829 6866 5796 15154 5291 3993 5756 15706 735 11041
19262,4207 7876 3903 8759 5193 6806 11191 5288 4905 12525
15017,9082 18225 1023 189 5943 6526 4367 5191 12852 3816
9318,14515 6219 10914 18094 9044 15301 4844 7478 1943 16691
